"Load #","Last Free Day","Total Weight","Container #","Chassis #","APT","Approved Date","Available Date","BOL/BKG","BOOKING #","Billing Date","Billing Note","Branch","Broker Hold","CSR","Caller Booking No","Carrier Hold","S101 - DRAYAGE (ALL-IN)","S100 - DRAYAGE","S108 - CHASSIS","S211 - TRANSLOAD","S132 - OVERWEIGHT","S128 - HAZMAT","S114 - CREDIT","S131 - OFF-HIRE REPOSITIONING","S122 - DROP CHARGE","S152 - PREPULL","S163 - YARD DAYS","S104 - FUEL","S159 - TRI-AXLE","S107 - BONDED MOVE","S162 - YARD PULL","S120 - DRY RUN","S141 - PERMIT","Charge Set Status","Chassis Size","Chassis Type","Cheque Number","Commodity","Container Size","Container Type","Created By","Created By Date","Current Location","Custom","Customer","Cut","Deliver Load Arrived","Deliver Load Enroute","Delivery Location","Discharged Date","Dispatched By","Driver","Driver Note","Drop Container Arrived","Drop Container Enroute","ETA","Empty Date","Freight","Gray Chassis #","Gray Container #","Graypool Chassis #","Graypool Container #","Hazmat","Hook Chassis","Hook Chassis Arrived","Hook Chassis Enroute","Hook Container Arrived","Hook Container Enroute","House BOL","Ingate Date","Is Ready To Return","Load Completed At","Move","Load Notes","Move Assigned Date","Next Address","Other References","Outgate Date","Over Weight","PICKUP","PCS","PICKUP #","PO #","Paid Amount","Pallets","Payment Date","Per Diem Free Day","Pick Up Location","Pick up #","Pricing Total","Pull Container Arrived","Pull Container Enroute","Purchase Order #","Reference #","Remaining Amount","Reservation #","Return","Return #","Return Container Arrived","Return Container Enroute","Return Location","SSL","Seal #","Shipment","Status","Stop Off Arrived","Stop Off Enroute","Temperature","Terminal Address","Terminate Chassis","Terminate Chassis Arrived","Terminate Chassis Enroute","Total Amount","Total Distance","Vessel Name","Voyage","Warehouse Address","Yard Note"
"THWK_M133131","","40351.16","CMAU7560059","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133129","","40351.16","SEGU4815715","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133130","","40351.16","CMAU4811192","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133128","","40351.16","CAIU8851863","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133127","","40351.16","CMAU5589412","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133126","","40351.16","TCNU6121601","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133124","","40351.16","TCNU6264454","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133125","","40351.16","TRHU6544130","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133123","","40351.16","CMAU5936656","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:20 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133122","","40351.16","TGBU5240144","","","","","AMC2473639","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 02:19 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/27/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","0","","","","AMC2473639","0","","","","","","","CMA-CGM","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","0","17.58","APM","0VBLSE1MA","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133121","","36398","HLBU1705134","","","","","BO12601BJTR9","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133119","","36398","HLBU1947652","","","","","BO1251238408","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133120","","36398","HLBU1442260","","","","","BO1251238408","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133118","","36398","HAMU4496207","","","","","BO12601BJTR9","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133117","","36398","UACU5583588","","","","","BO12601BJTR9","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133116","","36398","TGBU9613415","","","","","BO1251238408","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133114","","36398","DFSU7103489","","","","","BO12601BJTR9","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133115","","36398","HAMU3888137","","","","","BO1251238408","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133113","","36398","HAMU2152368","","","","","BO1251238408","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:06 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133112","","36398","UASU1067230","","","","","","","","","","No","","","No","","350","","300","","","","","","","","","","","","","","DRAFT","","","","Electrical Wires ","40'","HC","Joel","12/30/25 02:00 PM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","650","","","","SMUM25018383","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","650","13.33","","","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133092","","40300.45","HAMU1168971","","","","","BO12601BIQA2","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133091","","40300.45","CAIU4233907","","","","","BO12601BIQA2","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133090","","40300.45","HAMU3013942","","","","","BO12601BIQA2","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133089","","40300.45","TXGU6833002","","","","","BO1251238335","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133088","","40300.45","HAMU1039980","","","","","BO12601BIQA2","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133087","","40300.45","UACU5422897","","","","","BO12601BIQA2","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M133086","","40300.45","FANU3583063","","","","","BO12601BIQA2","","","","","No","","","No","","","","","","","","","","","","","","","","","","DRAFT","","","","PLASTIC INSULATED ELECTRICAL CABLE","40'","HC","Valerie","12/30/25 10:12 AM","","HOLD","SWIFT CARGO","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/20/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","0","","","","","0","","","","","","","HAPAG","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","0","13.33","PNX","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
